,date,species,year,biogeo,canton,river,lot,forest,project,city,rch,rmp,rju,fam,res,pri,inv,ode,ns,ongen,ni,cdf,biel,locname,loc_date,genus,month
1253,2021-04-10,forsythia-xintermedia,2,mp,be,madretschkanal,X,X,X,biel,X,X,X,X,X,X,X,X,X,X,ni,X,X,alleestrasse-madretschkanal-4,"('alleestrasse-madretschkanal-4', '2021-04-10')",forsythia,4
1254,2021-04-10,anemone-nemorosa,2,mp,be,madretschkanal,X,X,X,biel,LC,LC,LC,Ranunculaceae,X,X,X,X,X,X,X,cdf,biel,alleestrasse-madretschkanal-4,"('alleestrasse-madretschkanal-4', '2021-04-10')",anemone,4
1255,2021-04-10,berberis-julianae,2,mp,be,madretschkanal,X,X,X,biel,X,X,X,X,X,X,X,X,X,X,ni,X,X,alleestrasse-madretschkanal-4,"('alleestrasse-madretschkanal-4', '2021-04-10')",berberis,4
1256,2021-04-10,fritillaria-meleagris,2,mp,be,madretschkanal,X,X,X,biel,EN,EN,EN,Liliaceae,1,3,X,X,X,X,X,cdf,X,alleestrasse-madretschkanal-4,"('alleestrasse-madretschkanal-4', '2021-04-10')",fritillaria,4
1257,2021-04-10,mahonia-aquifolium,2,mp,be,X,X,X,X,biel,X,X,X,X,X,X,WL,X,X,X,X,X,biel,alleestrasse-lot-1,"('alleestrasse-lot-1', '2021-04-10')",mahonia,4
1258,2021-04-10,taraxacum,2,mp,be,X,X,X,X,biel,X,X,X,X,X,X,X,X,X,ongen,X,X,X,alleestrasse-lot-1,"('alleestrasse-lot-1', '2021-04-10')",taraxacum,4
1259,2021-04-10,corydalis-cava,2,mp,be,X,X,X,X,biel,LC,LC,LC,Papaveraceae,X,X,X,X,X,X,X,cdf,biel,alleestrasse-lot-1,"('alleestrasse-lot-1', '2021-04-10')",corydalis,4
1260,2021-04-10,veronica-hederifolia,2,mp,be,X,X,X,X,biel,LC,LC,LC,Plantaginaceae,X,X,X,X,X,X,X,cdf,biel,alleestrasse-lot-1,"('alleestrasse-lot-1', '2021-04-10')",veronica,4
1261,2021-04-10,mahonia-aquifolium,2,mp,be,X,X,X,X,biel,X,X,X,X,X,X,WL,X,X,X,X,X,biel,alleestrasse-lot-1,"('alleestrasse-lot-1', '2021-04-10')",mahonia,4
1262,2021-04-10,veronica-hederifolia,2,mp,be,X,X,X,X,biel,LC,LC,LC,Plantaginaceae,X,X,X,X,X,X,X,cdf,biel,alleestrasse-lot-1,"('alleestrasse-lot-1', '2021-04-10')",veronica,4
1263,2021-04-10,sambucus-nigra,2,mp,be,X,X,X,X,biel,LC,LC,LC,Adoxaceae,X,X,X,X,X,X,X,cdf,biel,alleestrasse-lot-1,"('alleestrasse-lot-1', '2021-04-10')",sambucus,4
1264,2021-04-10,taraxacum,2,mp,be,X,X,X,X,biel,X,X,X,X,X,X,X,X,X,ongen,X,X,X,alleestrasse-lot-1,"('alleestrasse-lot-1', '2021-04-10')",taraxacum,4
1265,2021-04-10,taraxacum,2,mp,be,X,X,X,X,biel,X,X,X,X,X,X,X,X,X,ongen,X,X,X,alleestrasse-lot-1,"('alleestrasse-lot-1', '2021-04-10')",taraxacum,4
1266,2021-04-10,mahonia-aquifolium,2,mp,be,X,X,X,X,biel,X,X,X,X,X,X,WL,X,X,X,X,X,biel,alleestrasse-lot-1,"('alleestrasse-lot-1', '2021-04-10')",mahonia,4
1267,2021-04-10,veronica-persica,2,mp,be,X,X,X,X,biel,X,X,X,X,X,X,X,X,X,X,ni,cdf,biel,alleestrasse-lot-1,"('alleestrasse-lot-1', '2021-04-10')",veronica,4
1268,2021-04-10,erophila-verna,2,mp,be,X,X,X,X,biel,LC,NE,NE,Brassicaceae,X,X,X,X,X,X,X,cdf,biel,alleestrasse-lot-1,"('alleestrasse-lot-1', '2021-04-10')",erophila,4
1269,2021-04-10,prunus-avium,2,mp,be,X,X,X,X,biel,LC,LC,LC,Rosaceae,X,X,X,X,X,X,X,X,biel,alleestrasse-lot-1,"('alleestrasse-lot-1', '2021-04-10')",prunus,4
1270,2021-04-10,prunus-serrulata,2,mp,be,X,X,X,X,biel,X,X,X,X,X,X,X,X,X,X,ni,X,X,alleestrasse-lot-1,"('alleestrasse-lot-1', '2021-04-10')",prunus,4
1271,2021-04-10,bellis-perennis,2,mp,be,madretschkanal,X,X,X,biel,LC,LC,LC,Asteraceae,X,X,X,X,X,X,X,cdf,biel,salomegasse-madretschkanal-1,"('salomegasse-madretschkanal-1', '2021-04-10')",bellis,4
1272,2021-04-10,taraxacum,2,mp,be,madretschkanal,X,X,X,biel,X,X,X,X,X,X,X,X,X,ongen,X,X,X,salomegasse-madretschkanal-1,"('salomegasse-madretschkanal-1', '2021-04-10')",taraxacum,4
1273,2021-04-10,erophila-verna,2,mp,be,madretschkanal,X,X,X,biel,LC,NE,NE,Brassicaceae,X,X,X,X,X,X,X,cdf,biel,salomegasse-madretschkanal-1,"('salomegasse-madretschkanal-1', '2021-04-10')",erophila,4
1274,2021-04-10,glechoma-hederacea,2,mp,be,madretschkanal,X,X,X,biel,LC,LC,LC,Lamiaceae,X,X,X,X,X,X,X,cdf,biel,salomegasse-madretschkanal-1,"('salomegasse-madretschkanal-1', '2021-04-10')",glechoma,4
1275,2021-04-10,veronica-filiformis,2,mp,be,madretschkanal,X,X,X,biel,X,X,X,X,X,X,X,X,X,X,ni,cdf,biel,salomegasse-madretschkanal-1,"('salomegasse-madretschkanal-1', '2021-04-10')",veronica,4
1276,2021-04-10,glechoma-hederacea,2,mp,be,madretschkanal,X,X,X,biel,LC,LC,LC,Lamiaceae,X,X,X,X,X,X,X,cdf,biel,salomegasse-madretschkanal-2,"('salomegasse-madretschkanal-2', '2021-04-10')",glechoma,4
1277,2021-04-10,erophila-verna,2,mp,be,madretschkanal,X,X,X,biel,LC,NE,NE,Brassicaceae,X,X,X,X,X,X,X,cdf,biel,salomegasse-madretschkanal-2,"('salomegasse-madretschkanal-2', '2021-04-10')",erophila,4
1278,2021-04-10,bellis-perennis,2,mp,be,madretschkanal,X,X,X,biel,LC,LC,LC,Asteraceae,X,X,X,X,X,X,X,cdf,biel,salomegasse-madretschkanal-2,"('salomegasse-madretschkanal-2', '2021-04-10')",bellis,4
1279,2021-04-10,cardamine-hirsuta,2,mp,be,madretschkanal,X,X,X,biel,LC,LC,LC,Brassicaceae,X,X,X,X,X,X,X,X,biel,salomegasse-madretschkanal-2,"('salomegasse-madretschkanal-2', '2021-04-10')",cardamine,4
1280,2021-04-10,ranunculus-acris,2,mp,be,madretschkanal,X,X,X,biel,LC,LC,LC,Ranunculaceae,X,X,X,X,X,X,X,cdf,biel,salomegasse-madretschkanal-2,"('salomegasse-madretschkanal-2', '2021-04-10')",ranunculus,4
1281,2021-04-10,lamium-purpureum,2,mp,be,madretschkanal,X,X,X,biel,LC,LC,LC,Lamiaceae,X,X,X,X,X,X,X,X,biel,salomegasse-madretschkanal-2,"('salomegasse-madretschkanal-2', '2021-04-10')",lamium,4
1282,2021-04-10,taraxacum,2,mp,be,madretschkanal,X,X,X,biel,X,X,X,X,X,X,X,X,X,ongen,X,X,X,salomegasse-madretschkanal-2,"('salomegasse-madretschkanal-2', '2021-04-10')",taraxacum,4
1283,2021-04-10,muscari-neglectum,2,mp,be,madretschkanal,X,X,X,biel,DD,DD,DD,Asparagaceae,X,X,X,X,X,X,X,X,biel,salomegasse-madretschkanal-2,"('salomegasse-madretschkanal-2', '2021-04-10')",muscari,4
1284,2021-04-10,hippophae-rhamnoides,2,mp,be,madretschkanal,X,X,X,biel,LC,NE,NE,Elaeagnaceae,X,X,X,X,X,X,X,X,X,salomegasse-madretschkanal-2,"('salomegasse-madretschkanal-2', '2021-04-10')",hippophae,4
1285,2021-04-10,crataegus-monogyna,2,mp,be,madretschkanal,X,X,X,biel,LC,LC,LC,Rosaceae,X,X,X,X,X,X,X,cdf,biel,salomegasse-madretschkanal-2,"('salomegasse-madretschkanal-2', '2021-04-10')",crataegus,4
1286,2021-04-10,prunus-spinosa,2,mp,be,madretschkanal,X,X,X,biel,LC,LC,LC,Rosaceae,X,X,X,X,X,X,X,cdf,biel,salomegasse-madretschkanal-2,"('salomegasse-madretschkanal-2', '2021-04-10')",prunus,4
1287,2021-04-10,ranunculus-ficaria,2,mp,be,madretschkanal,X,X,renat-cygnes,biel,LC,LC,LC,Ranunculaceae,X,X,X,X,X,X,X,cdf,biel,schwanengasse-madretschkanal-1,"('schwanengasse-madretschkanal-1', '2021-04-10')",ranunculus,4
1288,2021-04-10,taraxacum,2,mp,be,madretschkanal,X,X,renat-cygnes,biel,X,X,X,X,X,X,X,X,X,ongen,X,X,X,schwanengasse-madretschkanal-1,"('schwanengasse-madretschkanal-1', '2021-04-10')",taraxacum,4
1289,2021-04-10,sambucus-nigra,2,mp,be,madretschkanal,X,X,renat-cygnes,biel,LC,LC,LC,Adoxaceae,X,X,X,X,X,X,X,cdf,biel,schwanengasse-madretschkanal-1,"('schwanengasse-madretschkanal-1', '2021-04-10')",sambucus,4
1290,2021-04-10,cardamine-flexuosa,2,mp,be,madretschkanal,X,X,renat-cygnes,biel,LC,LC,LC,Brassicaceae,X,X,X,X,X,X,X,cdf,biel,schwanengasse-madretschkanal-1,"('schwanengasse-madretschkanal-1', '2021-04-10')",cardamine,4
1291,2021-04-10,ranunculus-acris,2,mp,be,madretschkanal,X,X,renat-cygnes,biel,LC,LC,LC,Ranunculaceae,X,X,X,X,X,X,X,cdf,biel,schwanengasse-madretschkanal-1,"('schwanengasse-madretschkanal-1', '2021-04-10')",ranunculus,4
1292,2021-04-10,capsella-bursa-pastoris,2,mp,be,madretschkanal,X,X,renat-cygnes,biel,LC,LC,LC,Brassicaceae,X,X,X,X,X,X,X,cdf,biel,schwanengasse-madretschkanal-1,"('schwanengasse-madretschkanal-1', '2021-04-10')",capsella,4
1293,2021-04-10,crataegus-monogyna,2,mp,be,madretschkanal,X,X,renat-cygnes,biel,LC,LC,LC,Rosaceae,X,X,X,X,X,X,X,cdf,biel,schwanengasse-madretschkanal-1,"('schwanengasse-madretschkanal-1', '2021-04-10')",crataegus,4
1294,2021-04-10,veronica-persica,2,mp,be,madretschkanal,X,X,renat-cygnes,biel,X,X,X,X,X,X,X,X,X,X,ni,cdf,biel,schwanengasse-madretschkanal-1,"('schwanengasse-madretschkanal-1', '2021-04-10')",veronica,4
1295,2021-04-10,senecio-vulgaris,2,mp,be,madretschkanal,X,X,renat-cygnes,biel,LC,LC,LC,Asteraceae,X,X,X,X,X,X,X,cdf,biel,schwanengasse-madretschkanal-1,"('schwanengasse-madretschkanal-1', '2021-04-10')",senecio,4
1296,2021-04-10,euphorbia-helioscopia,2,mp,be,madretschkanal,X,X,renat-cygnes,biel,LC,LC,LC,Euphorbiaceae,X,X,X,X,X,X,X,X,biel,schwanengasse-madretschkanal-1,"('schwanengasse-madretschkanal-1', '2021-04-10')",euphorbia,4
1297,2021-04-10,cardamine-hirsuta,2,mp,be,madretschkanal,X,X,renat-cygnes,biel,LC,LC,LC,Brassicaceae,X,X,X,X,X,X,X,X,biel,schwanengasse-madretschkanal-1,"('schwanengasse-madretschkanal-1', '2021-04-10')",cardamine,4
1298,2021-04-10,salix-purpurea,2,mp,be,madretschkanal,X,X,renat-cygnes,biel,LC,LC,LC,Salicaceae,X,X,X,X,X,X,X,cdf,biel,schwanengasse-madretschkanal-1,"('schwanengasse-madretschkanal-1', '2021-04-10')",salix,4
1299,2021-04-10,taraxacum,2,mp,be,madretschkanal,X,X,renat-cygnes,biel,X,X,X,X,X,X,X,X,X,ongen,X,X,X,schwanengasse-madretschkanal-2,"('schwanengasse-madretschkanal-2', '2021-04-10')",taraxacum,4
1300,2021-04-10,cardamine-flexuosa,2,mp,be,madretschkanal,X,X,renat-cygnes,biel,LC,LC,LC,Brassicaceae,X,X,X,X,X,X,X,cdf,biel,schwanengasse-madretschkanal-2,"('schwanengasse-madretschkanal-2', '2021-04-10')",cardamine,4
1301,2021-04-10,ranunculus-acris,2,mp,be,madretschkanal,X,X,renat-cygnes,biel,LC,LC,LC,Ranunculaceae,X,X,X,X,X,X,X,cdf,biel,schwanengasse-madretschkanal-2,"('schwanengasse-madretschkanal-2', '2021-04-10')",ranunculus,4
1302,2021-04-10,salix,2,mp,be,madretschkanal,X,X,renat-cygnes,biel,X,X,X,X,X,X,X,X,X,ongen,X,X,X,schwanengasse-madretschkanal-2,"('schwanengasse-madretschkanal-2', '2021-04-10')",salix,4
1303,2021-04-10,glechoma-hederacea,2,mp,be,madretschkanal,X,X,renat-cygnes,biel,LC,LC,LC,Lamiaceae,X,X,X,X,X,X,X,cdf,biel,schwanengasse-madretschkanal-2,"('schwanengasse-madretschkanal-2', '2021-04-10')",glechoma,4
1304,2021-04-10,veronica-persica,2,mp,be,madretschkanal,X,X,renat-cygnes,biel,X,X,X,X,X,X,X,X,X,X,ni,cdf,biel,schwanengasse-madretschkanal-2,"('schwanengasse-madretschkanal-2', '2021-04-10')",veronica,4
1305,2021-04-10,capsella-bursa-pastoris,2,mp,be,madretschkanal,X,X,renat-cygnes,biel,LC,LC,LC,Brassicaceae,X,X,X,X,X,X,X,cdf,biel,schwanengasse-madretschkanal-2,"('schwanengasse-madretschkanal-2', '2021-04-10')",capsella,4
1306,2021-04-10,crataegus-monogyna,2,mp,be,madretschkanal,X,X,renat-cygnes,biel,LC,LC,LC,Rosaceae,X,X,X,X,X,X,X,cdf,biel,schwanengasse-madretschkanal-2,"('schwanengasse-madretschkanal-2', '2021-04-10')",crataegus,4
1307,2021-04-10,euonymus-europaeus,2,mp,be,madretschkanal,X,X,renat-cygnes,biel,LC,LC,LC,Celastraceae,X,X,X,X,X,X,X,cdf,biel,schwanengasse-madretschkanal-2,"('schwanengasse-madretschkanal-2', '2021-04-10')",euonymus,4
1308,2021-04-10,ranunculus-ficaria,2,mp,be,X,X,X,X,biel,LC,LC,LC,Ranunculaceae,X,X,X,X,X,X,X,cdf,biel,mattenstrasse-area-1,"('mattenstrasse-area-1', '2021-04-10')",ranunculus,4
1309,2021-04-10,corydalis-cava,2,mp,be,X,X,X,X,biel,LC,LC,LC,Papaveraceae,X,X,X,X,X,X,X,cdf,biel,mattenstrasse-area-1,"('mattenstrasse-area-1', '2021-04-10')",corydalis,4
1310,2021-04-10,taraxacum,2,mp,be,X,X,X,X,biel,X,X,X,X,X,X,X,X,X,ongen,X,X,X,mattenstrasse-area-1,"('mattenstrasse-area-1', '2021-04-10')",taraxacum,4
1311,2021-04-10,mahonia-aquifolium,2,mp,be,X,X,X,X,biel,X,X,X,X,X,X,WL,X,X,X,X,X,biel,mattenstrasse-area-1,"('mattenstrasse-area-1', '2021-04-10')",mahonia,4
1312,2021-04-10,taxus-baccata,2,mp,be,X,X,X,X,biel,LC,LC,LC,Taxaceae,X,X,X,X,X,X,X,X,biel,mattenstrasse-area-1,"('mattenstrasse-area-1', '2021-04-10')",taxus,4
1313,2021-04-10,primula-acaulis,2,mp,be,X,X,X,X,biel,LC,LC,LC,Primulaceae,X,X,X,X,X,X,X,X,biel,mattenstrasse-berm-1,"('mattenstrasse-berm-1', '2021-04-10')",primula,4
1314,2021-04-10,cardamine-pratensis,2,mp,be,X,X,X,X,biel,LC,LC,LC,Brassicaceae,X,X,X,X,X,X,X,cdf,biel,mattenstrasse-berm-1,"('mattenstrasse-berm-1', '2021-04-10')",cardamine,4
1315,2021-04-10,ranunculus-ficaria,2,mp,be,X,X,X,X,biel,LC,LC,LC,Ranunculaceae,X,X,X,X,X,X,X,cdf,biel,mattenstrasse-berm-1,"('mattenstrasse-berm-1', '2021-04-10')",ranunculus,4
1316,2021-04-10,ranunculus-auricomus,2,mp,be,X,X,X,X,biel,LC,LC,LC,Ranunculaceae,X,X,X,X,X,X,X,cdf,biel,mattenstrasse-berm-1,"('mattenstrasse-berm-1', '2021-04-10')",ranunculus,4
1317,2021-04-10,viola-odorata,2,mp,be,X,X,X,X,biel,LC,LC,LC,Violaceae,X,X,X,X,X,X,X,cdf,biel,mattenstrasse-berm-2,"('mattenstrasse-berm-2', '2021-04-10')",viola,4
1318,2021-04-10,veronica-filiformis,2,mp,be,X,X,X,X,biel,X,X,X,X,X,X,X,X,X,X,ni,cdf,biel,mattenstrasse-berm-2,"('mattenstrasse-berm-2', '2021-04-10')",veronica,4
1319,2021-04-10,ranunculus-ficaria,2,mp,be,X,X,X,X,biel,LC,LC,LC,Ranunculaceae,X,X,X,X,X,X,X,cdf,biel,mattenstrasse-berm-2,"('mattenstrasse-berm-2', '2021-04-10')",ranunculus,4
1320,2021-04-10,glechoma-hederacea,2,mp,be,X,X,X,X,biel,LC,LC,LC,Lamiaceae,X,X,X,X,X,X,X,cdf,biel,mattenstrasse-berm-2,"('mattenstrasse-berm-2', '2021-04-10')",glechoma,4
1321,2021-04-10,forsythia-xintermedia,2,mp,be,X,X,X,X,biel,X,X,X,X,X,X,X,X,X,X,ni,X,X,mattenstrasse-berm-2,"('mattenstrasse-berm-2', '2021-04-10')",forsythia,4
1322,2021-04-10,taraxacum,2,mp,be,X,X,X,X,biel,X,X,X,X,X,X,X,X,X,ongen,X,X,X,mattenstrasse-berm-2,"('mattenstrasse-berm-2', '2021-04-10')",taraxacum,4
1323,2021-04-10,prunus-laurocerasus,2,mp,be,X,X,X,X,biel,X,X,X,X,X,X,BL,X,X,X,X,X,biel,mattenstrasse-berm-2,"('mattenstrasse-berm-2', '2021-04-10')",prunus,4
1324,2021-04-10,taraxacum,2,mp,be,X,X,X,X,biel,X,X,X,X,X,X,X,X,X,ongen,X,X,X,mattenstrasse-berm-3,"('mattenstrasse-berm-3', '2021-04-10')",taraxacum,4
1325,2021-04-10,glechoma-hederacea,2,mp,be,X,X,X,X,biel,LC,LC,LC,Lamiaceae,X,X,X,X,X,X,X,cdf,biel,mattenstrasse-berm-3,"('mattenstrasse-berm-3', '2021-04-10')",glechoma,4
1326,2021-04-10,equisetum-arvense,2,mp,be,X,X,X,X,biel,LC,LC,LC,Equisetaceae,X,X,X,X,X,X,X,cdf,biel,mattenstrasse-berm-3,"('mattenstrasse-berm-3', '2021-04-10')",equisetum,4
1327,2021-04-10,ranunculus-auricomus,2,mp,be,X,X,X,X,biel,LC,LC,LC,Ranunculaceae,X,X,X,X,X,X,X,cdf,biel,mattenstrasse-berm-3,"('mattenstrasse-berm-3', '2021-04-10')",ranunculus,4
1328,2021-04-10,erophila-verna,2,mp,be,X,X,X,X,biel,LC,NE,NE,Brassicaceae,X,X,X,X,X,X,X,cdf,biel,mattenstrasse-berm-3,"('mattenstrasse-berm-3', '2021-04-10')",erophila,4
1329,2021-04-10,capsella-bursa-pastoris,2,mp,be,X,X,X,X,biel,LC,LC,LC,Brassicaceae,X,X,X,X,X,X,X,cdf,biel,mattenstrasse-berm-3,"('mattenstrasse-berm-3', '2021-04-10')",capsella,4
1330,2021-04-10,berberis-julianae,2,mp,be,madretschkanal,X,X,X,biel,X,X,X,X,X,X,X,X,X,X,ni,X,X,madretschstrasse-area-1,"('madretschstrasse-area-1', '2021-04-10')",berberis,4
1331,2021-04-10,bellis-perennis,2,mp,be,madretschkanal,X,X,X,biel,LC,LC,LC,Asteraceae,X,X,X,X,X,X,X,cdf,biel,madretschstrasse-area-1,"('madretschstrasse-area-1', '2021-04-10')",bellis,4
1332,2021-04-10,ranunculus-ficaria,2,mp,be,madretschkanal,X,X,X,biel,LC,LC,LC,Ranunculaceae,X,X,X,X,X,X,X,cdf,biel,madretschstrasse-area-1,"('madretschstrasse-area-1', '2021-04-10')",ranunculus,4
1333,2021-04-10,cardamine-hirsuta,2,mp,be,madretschkanal,X,X,X,biel,LC,LC,LC,Brassicaceae,X,X,X,X,X,X,X,X,biel,madretschstrasse-area-1,"('madretschstrasse-area-1', '2021-04-10')",cardamine,4
1334,2021-04-10,senecio-vulgaris,2,mp,be,madretschkanal,X,X,X,biel,LC,LC,LC,Asteraceae,X,X,X,X,X,X,X,cdf,biel,madretschstrasse-area-1,"('madretschstrasse-area-1', '2021-04-10')",senecio,4
1335,2021-04-10,veronica-persica,2,mp,be,madretschkanal,X,X,X,biel,X,X,X,X,X,X,X,X,X,X,ni,cdf,biel,madretschstrasse-area-1,"('madretschstrasse-area-1', '2021-04-10')",veronica,4
1336,2021-04-10,glechoma-hederacea,2,mp,be,madretschkanal,X,X,X,biel,LC,LC,LC,Lamiaceae,X,X,X,X,X,X,X,cdf,biel,madretschstrasse-area-1,"('madretschstrasse-area-1', '2021-04-10')",glechoma,4
1337,2021-04-10,veronica-hederifolia,2,mp,be,madretschkanal,X,X,X,biel,LC,LC,LC,Plantaginaceae,X,X,X,X,X,X,X,cdf,biel,madretschstrasse-area-1,"('madretschstrasse-area-1', '2021-04-10')",veronica,4
1338,2021-04-10,amelanchier-ovalis,2,mp,be,madretschkanal,X,X,X,biel,LC,LC,LC,Rosaceae,X,X,X,X,X,X,X,X,biel,madretschstrasse-area-1,"('madretschstrasse-area-1', '2021-04-10')",amelanchier,4
1339,2021-04-03,lamium-maculatum,2,mp,be,X,X,X,X,biel,LC,LC,LC,Lamiaceae,X,X,X,X,X,X,X,X,biel,schloss-nidau-area-1,"('schloss-nidau-area-1', '2021-04-03')",lamium,4
1340,2021-04-03,corydalis-cava,2,mp,be,X,X,X,X,biel,LC,LC,LC,Papaveraceae,X,X,X,X,X,X,X,cdf,biel,schloss-nidau-area-1,"('schloss-nidau-area-1', '2021-04-03')",corydalis,4
1341,2021-04-03,veronica-hederifolia,2,mp,be,X,X,X,X,biel,LC,LC,LC,Plantaginaceae,X,X,X,X,X,X,X,cdf,biel,schloss-nidau-area-1,"('schloss-nidau-area-1', '2021-04-03')",veronica,4
1342,2021-04-03,taraxacum,2,mp,be,X,X,X,X,biel,X,X,X,X,X,X,X,X,X,ongen,X,X,X,schloss-nidau-area-1,"('schloss-nidau-area-1', '2021-04-03')",taraxacum,4
1343,2021-04-03,bellis-perennis,2,mp,be,X,X,X,X,biel,LC,LC,LC,Asteraceae,X,X,X,X,X,X,X,cdf,biel,schloss-nidau-area-1,"('schloss-nidau-area-1', '2021-04-03')",bellis,4
1344,2021-04-03,cardamine-hirsuta,2,mp,be,X,X,X,X,biel,LC,LC,LC,Brassicaceae,X,X,X,X,X,X,X,X,biel,schloss-nidau-area-1,"('schloss-nidau-area-1', '2021-04-03')",cardamine,4
1345,2021-04-03,cardamine-flexuosa,2,mp,be,X,X,X,X,biel,LC,LC,LC,Brassicaceae,X,X,X,X,X,X,X,cdf,biel,schloss-nidau-area-1,"('schloss-nidau-area-1', '2021-04-03')",cardamine,4
1346,2021-04-03,muscari-neglectum,2,mp,be,X,X,X,X,biel,DD,DD,DD,Asparagaceae,X,X,X,X,X,X,X,X,biel,schloss-nidau-area-1,"('schloss-nidau-area-1', '2021-04-03')",muscari,4
1347,2021-04-03,mercurialis-perennis,2,mp,be,X,X,X,X,biel,LC,LC,LC,Euphorbiaceae,X,X,X,X,X,X,X,cdf,biel,schloss-nidau-area-1,"('schloss-nidau-area-1', '2021-04-03')",mercurialis,4
1348,2021-04-03,taxus-baccata,2,mp,be,X,X,X,X,biel,LC,LC,LC,Taxaceae,X,X,X,X,X,X,X,X,biel,schloss-nidau-area-1,"('schloss-nidau-area-1', '2021-04-03')",taxus,4
1349,2021-04-03,ribes-alpinum,2,mp,be,X,X,X,X,biel,LC,LC,LC,Grossulariaceae,X,X,X,X,X,X,X,cdf,biel,schloss-nidau-area-1,"('schloss-nidau-area-1', '2021-04-03')",ribes,4
1350,2021-04-03,prunus-spinosa,2,mp,be,X,X,X,X,biel,LC,LC,LC,Rosaceae,X,X,X,X,X,X,X,cdf,biel,schloss-nidau-area-1,"('schloss-nidau-area-1', '2021-04-03')",prunus,4
1351,2021-04-03,cardamine-pratensis,2,mp,be,X,X,X,X,biel,LC,LC,LC,Brassicaceae,X,X,X,X,X,X,X,cdf,biel,schloss-nidau-area-2,"('schloss-nidau-area-2', '2021-04-03')",cardamine,4
1352,2021-04-03,taraxacum,2,mp,be,X,X,X,X,biel,X,X,X,X,X,X,X,X,X,ongen,X,X,X,schloss-nidau-area-2,"('schloss-nidau-area-2', '2021-04-03')",taraxacum,4
1353,2021-04-03,stellaria-media,2,mp,be,X,X,X,X,biel,LC,LC,LC,Caryophyllaceae,X,X,X,X,X,X,X,cdf,biel,schloss-nidau-area-2,"('schloss-nidau-area-2', '2021-04-03')",stellaria,4
1354,2021-04-03,ranunculus-ficaria,2,mp,be,X,X,X,X,biel,LC,LC,LC,Ranunculaceae,X,X,X,X,X,X,X,cdf,biel,schloss-nidau-area-2,"('schloss-nidau-area-2', '2021-04-03')",ranunculus,4
1355,2021-04-03,chelidonium-majus,2,mp,be,X,X,X,X,biel,LC,LC,LC,Papaveraceae,X,X,X,X,X,X,X,X,biel,schloss-nidau-area-3,"('schloss-nidau-area-3', '2021-04-03')",chelidonium,4
1356,2021-04-03,cardamine-pratensis,2,mp,be,X,X,X,X,biel,LC,LC,LC,Brassicaceae,X,X,X,X,X,X,X,cdf,biel,schloss-nidau-area-3,"('schloss-nidau-area-3', '2021-04-03')",cardamine,4
1357,2021-04-03,bellis-perennis,2,mp,be,X,X,X,X,biel,LC,LC,LC,Asteraceae,X,X,X,X,X,X,X,cdf,biel,schloss-nidau-area-3,"('schloss-nidau-area-3', '2021-04-03')",bellis,4
1358,2021-04-03,ranunculus-ficaria,2,mp,be,X,X,X,X,biel,LC,LC,LC,Ranunculaceae,X,X,X,X,X,X,X,cdf,biel,schloss-nidau-area-3,"('schloss-nidau-area-3', '2021-04-03')",ranunculus,4
1359,2021-04-03,cardamine-flexuosa,2,mp,be,X,X,X,X,biel,LC,LC,LC,Brassicaceae,X,X,X,X,X,X,X,cdf,biel,schloss-nidau-area-3,"('schloss-nidau-area-3', '2021-04-03')",cardamine,4
1360,2021-04-03,rumex-acetosa,2,mp,be,X,X,X,X,biel,LC,LC,LC,Polygonaceae,X,X,X,X,X,X,X,cdf,biel,schloss-nidau-area-3,"('schloss-nidau-area-3', '2021-04-03')",rumex,4
1361,2021-04-03,erophila-verna,2,mp,be,X,X,X,X,biel,LC,NE,NE,Brassicaceae,X,X,X,X,X,X,X,cdf,biel,schloss-nidau-area-3,"('schloss-nidau-area-3', '2021-04-03')",erophila,4
1362,2021-04-03,veronica-persica,2,mp,be,X,X,X,X,biel,X,X,X,X,X,X,X,X,X,X,ni,cdf,biel,schloss-nidau-area-3,"('schloss-nidau-area-3', '2021-04-03')",veronica,4
1363,2021-04-03,viola-odorata,2,mp,be,X,X,X,X,biel,LC,LC,LC,Violaceae,X,X,X,X,X,X,X,cdf,biel,schloss-nidau-area-3,"('schloss-nidau-area-3', '2021-04-03')",viola,4
1364,2021-04-03,glechoma-hederacea,2,mp,be,X,X,X,X,biel,LC,LC,LC,Lamiaceae,X,X,X,X,X,X,X,cdf,biel,schloss-nidau-area-4,"('schloss-nidau-area-4', '2021-04-03')",glechoma,4
1365,2021-04-03,taraxacum,2,mp,be,X,X,X,X,biel,X,X,X,X,X,X,X,X,X,ongen,X,X,X,schloss-nidau-area-4,"('schloss-nidau-area-4', '2021-04-03')",taraxacum,4
1366,2021-04-03,rumex-acetosella,2,mp,be,X,X,X,X,biel,LC,LC,LC,Polygonaceae,X,X,X,X,X,X,X,X,biel,schloss-nidau-area-4,"('schloss-nidau-area-4', '2021-04-03')",rumex,4
1367,2021-04-03,cymbalaria-muralis,2,mp,be,X,X,X,X,biel,LC,LC,LC,Plantaginaceae,X,X,X,X,X,X,X,cdf,biel,schloss-nidau-area-4,"('schloss-nidau-area-4', '2021-04-03')",cymbalaria,4
