kingdom,phylum,class,order,family,genus,species,scientificName,verbatimScientificName,publishingOrgKey,decimalLatitude,decimalLongitude,eventDate
Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Hydnaceae,Cantharellus,Cantharellus cibarius,Cantharellus cibarius Fr.,Cantharellus cibarius Fr.: Fr.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2015-08-26T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Marasmiaceae,Marasmius,Marasmius wynneae,Marasmius wynneae Berk. & Broome,Marasmius wynneae Berk. et Broome,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2015-10-18T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,Hygrophorus,Hygrophorus eburneus,Hygrophorus eburneus (Bull.) Fr.,Hygrophorus eburneus (Bull.: Fr.) Fr.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2015-10-23T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Mycenaceae,Mycena,Mycena crocata,Mycena crocata (Schrad.) P.Kumm.,Mycena crocata (Schrad.:Fr.) P. Kumm.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.15343,7.33974,2015-10-31T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Marasmiaceae,Henningsomyces,Henningsomyces candidus,Henningsomyces candidus (Pers.) Kuntze,Henningsomyces candidus (Pers. ex Schleich.) Kuntze,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.15343,7.33974,2015-10-31T00:00:00
Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Thelonectria,Thelonectria mammoidea,Nectria mammoidea W.Phillips & Plowr.,Nectria mammoidea Phill.et Plowr.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.15343,7.33974,2015-10-30T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Russulales,Peniophoraceae,Peniophora,Peniophora limitata,Peniophora limitata (Chaillet ex Fr.) Cooke,Peniophora limitata (Fr.) Cooke,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.15343,7.33974,2010-05-08T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Auriculariales,Auriculariaceae,Exidia,Exidia glandulosa,Exidia truncata Fr.,Exidia truncata Fr.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2016-02-28T00:00:00
Fungi,Ascomycota,Pezizomycetes,Pezizales,Morchellaceae,Disciotis,Disciotis venosa,Disciotis venosa (Pers.) Boud.,Disciotis venosa (Pers.) Boud.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2016-04-15T00:00:00
Fungi,Ascomycota,Pezizomycetes,Pezizales,Morchellaceae,Verpa,Verpa conica,Verpa conica (O.F.Müll.) Sw.,Verpa conica (Timm: Fr.) Swartz,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2016-04-20T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Lyophyllaceae,Calocybe,Calocybe gambosa,Calocybe gambosa (Fr.) Singer,Calocybe gambosa (Fr.: Fr.) Singer,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.15324,7.20788,2016-05-29T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Xerocomus,Xerocomus ferrugineus,Xerocomus spadiceus (Schaeff. ex Fr.) Quél.,Xerocomus spadiceus (Fr.) Quel.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10838,7.27395,2016-07-25T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Polyporales,Meruliaceae,Physisporinus,Physisporinus vitreus,Physisporinus vitreus (Pers.) P.Karst.,Physisporinus vitreus (Pers.: Fr.) P. Karst.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.15343,7.33974,2011-10-15T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Mycenaceae,Hemimycena,Hemimycena cucullata,Hemimycena cucullata (Pers.) Singer,Hemimycena cucullata (Pers.: Fr.) Singer,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.15343,7.33974,2011-10-15T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Lyophyllaceae,Lyophyllum,Lyophyllum loricatum,Lyophyllum loricatum (Fr.) Kühner,Lyophyllum loricatum (Fr.) Kuehner,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2016-10-02T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,Hygrocybe,Hygrocybe acutoconica,Hygrocybe persistens (Britzelm.) Singer,Hygrocybe persistens (Britzelm.) Singer,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2015-10-08T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hymenogastraceae,Hebeloma,Hebeloma cavipes,Hebeloma lutense Romagn.,Hebeloma lutense Romagn.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2015-10-08T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Inocybaceae,Mallocybe,Mallocybe terrigena,Inocybe terrigena (Fr.) Kühner,Inocybe terrigena (Fr.) Kuehner,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2016-10-14T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hymenogastraceae,Hebeloma,Hebeloma circinans,Hebeloma circinans Quél.,Hebeloma circinans Quel.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2015-10-19T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,Cuphophyllus,Cuphophyllus virgineus,Cuphophyllus virgineus (Wulfen) Kovalenko,Cuphophyllus virgineus (Wulfen) Kovalenko,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2016-11-19T00:00:00
Fungi,Ascomycota,Sordariomycetes,Hypocreales,,Illosporiopsis,Illosporiopsis christiansenii,Illosporiopsis christiansenii (B.L.Brady & D.Hawksw.) D.Hawksw.,Illosporiopsis christiansenii (B.L. Brady & D. Hawksw.) D. Hawksw.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2017-02-24T00:00:00
Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Didymocyrtis,Didymocyrtis physciae,Pleospora physciae (Brackel) Hafellner & E.Zimm.,Pleospora physciae (Brackel) Hafellner & E. Zimm.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2017-02-24T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Russulales,Peniophoraceae,Peniophora,Peniophora quercina,Peniophora quercina (Pers.) Cooke,Peniophora quercina (Pers.:Fr.) Cooke,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10826,7.20807,2017-03-11T00:00:00
Fungi,Ascomycota,Sordariomycetes,Hypocreales,,Illosporiopsis,Illosporiopsis christiansenii,Illosporiopsis christiansenii (B.L.Brady & D.Hawksw.) D.Hawksw.,Illosporiopsis christiansenii (B.L. Brady & D. Hawksw.) D. Hawksw.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.15324,7.20788,2017-03-26T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Corticiales,Corticiaceae,Laetisaria,Laetisaria lichenicola,"Laetisaria lichenicola Diederich, Lawrey & Van den Broeck","Laetisaria lichenicola Diederich, Lawrey & D. Broeck",64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.15324,7.20788,2017-03-26T00:00:00
Fungi,Ascomycota,Pezizomycetes,Pezizales,Morchellaceae,Morchella,Morchella esculenta,Morchella esculenta (L.) Pers.,Morchella esculenta (L.) Pers.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.15343,7.33974,2017-04-04T00:00:00
Fungi,Ascomycota,Dothideomycetes,Botryosphaeriales,Botryosphaeriaceae,Sphaeropsis,Sphaeropsis sapinea,Sphaeropsis sapinea (Fr.) Dyko & B.Sutton,Sphaeropsis sapinea (Fr.: Fr.) Dyko et B. Sutton,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2012-02-19T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Trametes,Trametes versicolor,Trametes versicolor (L.) Pilát,Trametes versicolor (L.: Fr.) Pilat,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2012-02-19T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Polyporales,Meruliaceae,Phlebia,Phlebia radiata,Phlebia radiata Fr.,Phlebia radiata Fr.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2012-02-19T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Phallales,Phallaceae,Phallus,Phallus impudicus,Phallus impudicus Pers.,Phallus impudicus L. ex Pers.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2017-08-04T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Mycenaceae,Panellus,Panellus stipticus,Panellus stipticus (Bull.) P.Karst.,Panellus stipticus (Bull.: Fr.) P. Karst.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10838,7.27395,2017-08-26T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Gomphales,Gomphaceae,Ramaria,Ramaria flava,Ramaria flava (Schaeff.) Quél.,Ramaria flava (Schaeff.:Fr.) Quel.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10838,7.27395,2017-08-26T00:00:00
Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,Pucciniaceae,Puccinia,Puccinia lapsanae,Puccinia lapsanae Fuckel,Puccinia lapsanae Fuckel,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.15335,7.27381,2012-07-22T00:00:00
Fungi,Ascomycota,Pezizomycetes,Pezizales,Tuberaceae,Tuber,Tuber excavatum,Tuber excavatum Vittad.,Tuber excavatum Vittad.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.15335,7.27381,2017-12-01T00:00:00
Fungi,Ascomycota,Sordariomycetes,Hypocreales,,Illosporiopsis,Illosporiopsis christiansenii,Illosporiopsis christiansenii (B.L.Brady & D.Hawksw.) D.Hawksw.,Illosporiopsis christiansenii (B.L. Brady & D. Hawksw.) D. Hawksw.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2017-12-18T00:00:00
Fungi,Ascomycota,Pezizomycetes,Pezizales,Morchellaceae,Morchella,Morchella esculenta,Morchella esculenta (L.) Pers.,Morchella esculenta (L.) Pers.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10838,7.27395,2018-04-22T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Agrocybe,Agrocybe dura,Agrocybe dura (Bolton) Singer,Agrocybe dura (Bolton) Singer,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10838,7.27395,2018-06-03T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Tricholoma,Tricholoma terreum,Tricholoma terreum (Schaeff.) P.Kumm.,Tricholoma terreum (Schff.:Fr.) P. Kumm.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10838,7.27395,2018-06-03T00:00:00
Fungi,Ascomycota,Leotiomycetes,Leotiales,Mniaeciaceae,Epithamnolia,Epithamnolia xanthoriae,Hainesia xanthoriae Brackel,Hainesia xanthoriae Brackel,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2014-05-04T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Lentinus,Lentinus substrictus,Polyporus ciliatus Fr.,Polyporus ciliatus (Fr.: Fr.) Fr.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.15343,7.33974,2013-05-07T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Inocybaceae,Inocybe,Inocybe queletii,Inocybe queletii Konrad,Inocybe queletii Maire et Konrad,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.15343,7.33974,2013-05-12T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Lyophyllaceae,Calocybe,Calocybe gambosa,Calocybe gambosa (Fr.) Singer,Calocybe gambosa (Fr.: Fr.) Singer,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.15335,7.27381,2013-05-26T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Pholiota,Pholiota gummosa,Pholiota gummosa (Lasch) Singer,Pholiota gummosa (Lasch) Singer,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2018-12-02T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Tricholoma,Tricholoma terreum,Tricholoma terreum (Schaeff.) P.Kumm.,Tricholoma terreum (Schff.:Fr.) P. Kumm.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2018-12-06T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Picipes,Picipes badius,Polyporus badius (Pers.) Schwein.,Polyporus badius (Pers. ex Gray) Schwein.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.15335,7.27381,2013-09-04T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Gloeophyllales,Gloeophyllaceae,Neolentinus,Neolentinus adhaerens,Lentinus adhaerens (Alb. & Schwein.) Fr.,Lentinus adhaerens (Alb. et Schwein.: Fr.) Fr.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.15335,7.27381,2019-01-20T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Kuehneromyces,Kuehneromyces mutabilis,Kuehneromyces mutabilis (Schaeff.) Singer & A.H.Sm.,Kuehneromyces mutabilis (Schaeff.: Fr.) Singer et A.H. Sm.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.15343,7.33974,2013-11-02T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Hymenochaetales,Rickenellaceae,Peniophorella,Peniophorella praetermissa,Peniophorella praetermissa (P.Karst.) K.H.Larss.,Peniophorella praetermissa (P. Karst.) K.H. Larss.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.15343,7.33974,2013-11-02T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Bolbitiaceae,Conocybe,Conocybe vestita,Pholiotina vestita (Fr.) Singer,Pholiotina vestita (Fr.) Singer,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.15343,7.33974,2013-11-02T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Tricholoma,Tricholoma bufonium,Tricholoma bufonium (Pers.) Gillet,Tricholoma bufonium Pers.: Fr.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.15343,7.33974,2013-11-02T00:00:00
Fungi,Ascomycota,Sordariomycetes,Xylariales,Diatrypaceae,Diatrype,Diatrype bullata,Diatrype bullata (Hoffm.) Tul.,Diatrype bullata (Hoffm.: Fr.) Tul.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10838,7.27395,2014-02-24T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Marasmiaceae,Henningsomyces,Henningsomyces candidus,Henningsomyces candidus (Pers.) Kuntze,Henningsomyces candidus (Pers. ex Schleich.) Kuntze,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10838,7.27395,2014-02-24T00:00:00
Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Cyathicula,Cyathicula cyathoidea,Cyathicula cyathoidea (Bull.) Thüm.,Cyathicula cyathoidea (Bull.: Fr.) Thuem.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10826,7.20807,2014-05-31T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Trechisporales,Sistotremataceae,Trechispora,Trechispora cohaerens,Trechispora cohaerens (Schwein.) Jülich & Stalpers,Trechispora cohaerens (Schwein.) Juelich et Stalpers,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10826,7.20807,2014-05-31T00:00:00
Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Lasiosphaeria,Lasiosphaeria ovina,Lasiosphaeria ovina (Pers.) Ces. & De Not.,Lasiosphaeria ovina (Fr.) Ces. et De Not.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.15335,7.27381,2014-05-10T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Hymenochaetales,Hyphodontiaceae,Hyphodontia,Hyphodontia spathulata,Hyphodontia spathulata (Schrad.) Parmasto,Hyphodontia spathulata (Schrad.: Fr.) Parmasto,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10826,7.20807,2014-05-30T00:00:00
Fungi,Basidiomycota,Dacrymycetes,Dacrymycetales,Dacrymycetaceae,Calocera,Calocera cornea,Calocera cornea (Batsch) Fr.,Calocera cornea (Batsch: Fr.) Fr.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2014-11-09T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Clitocybe,Clitocybe obsoleta,Clitocybe obsoleta (Batsch) Quél.,Clitocybe obsoleta (Batsch ex Fr.) Quel.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2014-11-12T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Psathyrella,Psathyrella piluliformis,Psathyrella piluliformis (Bull.) P.D.Orton,Psathyrella piluliformis (Bull.: Fr.) P.D. Orton,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2014-11-09T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Omphalotaceae,Collybiopsis,Collybiopsis confluens,"Gymnopus confluens (Pers.) Antonín, Halling & Noordel.","Gymnopus confluens (Pers.:Fr.) Antonin, Halling et Noordel.",64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2014-11-09T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Mycenaceae,Mycena,Mycena renati,Mycena renati Quél.,Mycena renati Quel.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2019-05-21T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Inocybaceae,Inosperma,Inosperma erubescens,Inocybe erubescens A.Blytt,Inocybe erubescens Blytt,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.15335,7.27381,2019-05-27T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Tricholoma,Tricholoma scalpturatum,Tricholoma scalpturatum (Fr.) Quél.,Tricholoma scalpturatum (Fr.) Quel.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2014-12-14T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Crepidotaceae,Crepidotus,Crepidotus applanatus,Crepidotus applanatus (Pers.) P.Kumm.,Crepidotus applanatus (Pers.: Fr.) P. Kumm.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2014-12-15T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Leucocybe,Leucocybe connata,Lyophyllum connatum (Schumach.) Singer,Lyophyllum connatum (Schum.:Fr.) Singer,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.15343,7.33974,2014-10-25T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Mycenaceae,Panellus,Panellus stipticus,Panellus stipticus (Bull.) P.Karst.,Panellus stipticus (Bull.: Fr.) P. Karst.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.15343,7.33974,2014-10-25T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Corticiales,Corticiaceae,Lyomyces,Lyomyces sambuci,"Xylodon sambuci (Pers.) Ţura, Zmitr., Wasser & Spirin","Xylodon sambuci (Pers.) Ţura, Zmitr., Wasser & Spirin",64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.15343,7.33974,2014-10-25T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,Gliophorus,Gliophorus psittacinus,Hygrocybe psittacina (Schaeff.) P.Kumm.,Hygrocybe psittacina (Schaeff.: Fr.) P. Kumm.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10838,7.27395,2014-10-25T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Pluteaceae,Pluteus,Pluteus atromarginatus,Pluteus atromarginatus (Konrad) Kühner,Pluteus atromarginatus (Singer) Kuehner,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.15343,7.33974,2014-10-25T00:00:00
Fungi,Mucoromycota,Mucoromycetes,Mucorales,Phycomycetaceae,Spinellus,Spinellus fusiger,Spinellus fusiger (Link) Tiegh.,Spinellus fusiger (Link:Fr.) van Tieghem,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.15343,7.33974,2014-10-25T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius cinnamomeus,Cortinarius cinnamomeus (L.) Fr.,Cortinarius cinnamomeus (L.: Fr.) Fr.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.15343,7.33974,2014-10-25T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Pholiota,Pholiota spumosa,Pholiota spumosa (Fr.) Singer,Pholiota spumosa (Fr.) Singer,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2019-10-21T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Lepista,Lepista nuda,Lepista nuda (Bull.) Cooke,Lepista nuda (Bull.: Fr.) Cooke,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2019-10-30T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Melanoleuca,Melanoleuca brevipes,Melanoleuca brevipes (Bull.) Pat.,Melanoleuca brevipes (Bull.: Fr.) Pat.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2019-10-30T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Omphalotaceae,Gymnopus,Gymnopus dryophilus,Gymnopus dryophilus (Bull.) Murrill,Gymnopus dryophilus (Bull.:Fr.) Murrill,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2019-10-30T00:00:00
Fungi,Ascomycota,Leotiomycetes,Helotiales,Sclerotiniaceae,Ciboria,Ciboria amentacea,Ciboria amentacea (Balb.) Fuckel,Ciboria amentacea (Balbis: Fr.) Fuckel,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2013-03-03T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Caloboletus,Caloboletus calopus,Boletus calopus Pers.,Boletus calopus Pers.: Fr.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2015-06-17T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Polyporus,Polyporus tuberaster,Polyporus tuberaster (Jacq. ex Pers.) Fr.,Polyporus tuberaster (Pers.:Fr.) Fr.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2015-08-23T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Boletales,Hygrophoropsidaceae,Hygrophoropsis,Hygrophoropsis aurantiaca,Hygrophoropsis aurantiaca (Wulfen) Maire,Hygrophoropsis aurantiaca (Wulfen: Fr.) Maire,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2015-10-23T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Russulales,Russulaceae,Russula,Russula queletii,Russula queletii Fr.,Russula queletii Fr.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10838,7.27395,2015-10-31T00:00:00
Protozoa,Mycetozoa,Myxomycetes,Trichiales,Trichiaceae,Trichia,Trichia varia,"Trichia varia (Pers. ex J.F.Gmel.) Pers., 1794",Trichia varia (Pers.) Pers.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.15343,7.33974,2015-10-31T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Omphalotaceae,Gymnopus,Gymnopus dryophilus,Gymnopus dryophilus (Bull.) Murrill,Gymnopus dryophilus (Bull.:Fr.) Murrill,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2020-08-18T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Amanitaceae,Amanita,Amanita gemmata,Amanita gemmata (Fr.) Bertill.,Amanita gemmata (Fr.) Bertillon,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10826,7.20807,2016-05-16T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Polyporales,Steccherinaceae,Steccherinum,Steccherinum ochraceum,Steccherinum ochraceum (Pers. ex J.F.Gmel.) Gray,Steccherinum ochraceum (Pers.ap.Gmelin:Fr.) Gray,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.15324,7.20788,2016-06-10T00:00:00
Fungi,Ascomycota,Pezizomycetes,Pezizales,Tuberaceae,Tuber,Tuber excavatum,Tuber excavatum Vittad.,Tuber excavatum Vittad.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.15335,7.27381,2016-08-06T00:00:00
Fungi,Ascomycota,Sordariomycetes,Hypocreales,Clavicipitaceae,Claviceps,Claviceps purpurea,Claviceps purpurea (Fr.) Tul.,Claviceps purpurea (Fr.) Tul.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2016-09-05T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Polyporales,Phanerochaetaceae,Terana,Terana coerulea,Terana coerulea (Lam.) Kuntze,Terana coerulea (Lam.) Kuntze,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.15324,7.20788,2020-11-13T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hymenogastraceae,Gymnopilus,Gymnopilus picreus,Gymnopilus picreus (Pers.) P.Karst.,Gymnopilus picreus (Pers.: Fr.) P. Karst.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2016-10-24T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hymenogastraceae,Psilocybe,Psilocybe subviscida,Psilocybe graminicola (P.D.Orton) P.D.Orton,Psilocybe graminicola (P.D. Orton) P.D. Orton,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2015-10-19T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Inocybaceae,Mallocybe,Mallocybe terrigena,Inocybe terrigena (Fr.) Kühner,Inocybe terrigena (Fr.) Kuehner,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2015-10-08T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Physalacriaceae,Strobilurus,Strobilurus tenacellus,Strobilurus tenacellus (Pers.) Singer,Strobilurus tenacellus (Pers.:Fr.) Singer,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2015-10-09T00:00:00
